"评分","comments"
"5.0","自然景色好美好美，空气非常清新，让人身心舒适。地下河内还可泛轻舟观赏沿途各形状各异的天然石雕。风景区还配备当地特色食品店，买了好多特产，收货满满。"
"5.0","景色无比震撼！唯一需改进的是，网上购未成年和六十岁以上老人票要全价，现场取票发现只需半票。建议尽快同步。服务态度好，清连高速沿途风景超赞！"
"5.0","国家5A级景区，非常值得一去，喀斯特地貌景观，惊叹大自然的鬼斧神工，注意可以买湟川三峡联票，如果带老人一起，60岁以上是半票的！"
"5.0","广东清远连州地下河值得一游，洞里凤景五光十色特别美丽，离市区大约30公里左右，自已开车去也会有导游长细讲解非常棒，可以去看看哦"
"5.0","值得一去的连州地下河，春节去的，人太多，平时去可以慢慢欣赏，游船听导游的解说很精彩，洞内天然的自然景观加上灯光的映衬非常漂亮"
"5.0","连州地下河，总体来说还是非常值得的，在这些节假日进去，门票是96元，但是人是非常多的，在景区门口有许多人在拉客停车，但是不得不说，这个地方的不是很好，停车费要50.值得注意的是，在那些人的面前不要说出你的时间安排，不然他会趁机涨价可能100（就像下面图片中的那个店）。去的时候尽量早点，像我们这次去，九十点就很多人了，下午两点出来的时候也是很多人的，进去早点就可以在里面找到停车位，相对来说是相对比较便宜点的，只有十块。去之前如果是学生和老人，一定要带好身份证，会有半价。进入后，沿着道路指示走就好了 ，但是由于是溶洞，最好在外面就上好厕所，里面没有很多厕所，且比较小，可能去迟了会要排队，但是要耐心，建议先坐船后走路，这样排队时间是要短一些的。最好小孩子带一件小的薄外套，有点冷，可以带一些食物，可能会饿，路比较滑，注意安全。"
"5.0","五一同三位发小出行！第一次到地下河对里面景色警报赞美！整体评价美好，经验一，节假日人多，想不消费时间最后还是建议早上八点入门，迟于十点最好吃饭再进入本人是自驾，景区停车场堵塞还是停在村民设置的停车场30元，景区停车场10元，步行十五分钟到达门票口。经验二，带小孩和老人要带衣服和伞以防洞内冷和雨滴，洞内潮湿放滑必须。经验三，一般路线是先步行再坐船，但由于人多坐船排队久，两个办法可以不坐船回路翻回，还可以选择逆路线选坐船游后步行，具体可资讯导游中心人多可省两个半钟的排队！真心记住这点！经验四，里面没厕所，若人多需排队要在里面消耗3之4小时，自己考虑好问题！最后本人认为120元门票值得欣赏！旅途愉快！"
"4.0","夏天去地下河赞一个，里面的温度十几度，像开了空调似的非常凉爽！里面的钟乳石，各种奇怪的岩石。加上五颜六色的灯光照射更给它铺上神秘的色彩。不过人工的痕迹也挺重的。"
"5.0","连州地下河是个天然空调室。地下河蜿蜒曲折，河水清凉，抬头是千姿百态的钟乳石。徜徉在洞中，领略洞中的鹊桥、梯田，瀑布。更有趣的是，出洞时领略到了酒窖的壮观。"
"5.0","坐船坐一段，景色还行，大亮点没有就是普通的钟乳石，走得路挺长的，元旦去人不多，到现场买票都行。携程买好了票去现场还是排队，这点很不好"
"5.0","不愧是AAAAA级景区，非常壮观，深切感受到大自然的鬼斧神工"
"5.0","远近闻名的旅游景点，夏天来是极好的，洞里温度超级低，十分之凉爽！溶洞之前也去过不少，但大都是只有钟乳石，很少有地下河的，而这里的一大特色就是地下河，撑着船在河上游走，看着巨大而又美丽的钟乳石在灯火的照射下摇曳多姿！美极了！！！ 去的时候刚好赶上连州水晶梨节，他们把梨冰镇在水里，再拿出来切成片分享给游客，味道爽极了，而且一点儿渣都没有！！"
"5.0","值得去看看，大自然的鬼斧神工令人赞叹！地下河的温度比较宜人，大约十七八度左右吧，可以看见很多奇形怪的岩石，如果不介意比较湿的话，那就去吧！"
"5.0","有点像广西的榕洞，也有擎天柱等钟乳石，地下河很深，很宽。里面很凉快，是娃娃珍稀物种的生殖地，也是大酒窖，在5点前入洞，还有免费来酒饮。带了一个l岁左右同游，小孩穿长衫长裤刚好"
"5.0","值得一游哦，珍希鸟类很可爱哦。"
"4.0","我們由清遠古龍峽去連州地下河需時2個多小時，景區環境很美，門票成人120元RMB，1.5以下兒童半價，門票包導遊講解和坐船，地下河裏是很壯觀的，但是要行到坐船位置要1800米需時40分鐘左右，真的好累，到坐船時穿的救生衣真的很臭，坐船大概20分鐘左右，坐完船還要行一大段路才能到出口，因為很累，所以我們中途坐了電動滑梯返出口，坐完滑梯後走樓梯時還遇到一條蛇🫣我差小小就踏到牠，所以大家如果去這景區走路時要小心。"
"5.0","标准的五星旅游景点，值得一游刚带我父母，老婆小孩去游玩，洞深长1.8公里，各种奇观美景，让你惊叹。到广东旅游必须到的旅游景点，很想再去一次。"
"5.0","这里是大自然的神迹，光是站在洞口，就感觉自身的渺小，手机都拍不下完整的洞口，进到里面，石头奇形怪状，感觉我这双眼看不过来，有一个地方特别神奇的是，溶石倒映，我第一眼看过去时，就以为那里是下一层的景色，有点惊险，所以不太敢靠近，后来慢慢看，才发现原来很上面的溶石很像，是倒映，这里的空气也很好闻，最后坐船一边看一边听导游解说，感受一番地下暗河的神迹。出口那边，还摆了酒阵，很是壮观。除了价格有点小贵，还是可以过来开开眼界。"
"5.0","随手一拍即是大片，，，很不错，推荐"
"4.0","连州当地最著名的景点，去的时候非节假日，人不多，在门口凑齐人数才能进。前半段步行，到尽头坐船出。唯一特色就是船游了，步行的没太大特色"
"5.0","挺不错的景点，溶洞很大，坐船游溶洞还是第一次。美中不足就是灯光设计得不是很好，色彩略显单调，有的地方比较黑。既然门票收那么贵，应该要适当做好升级。里面的一些简介也很少，主要靠导游去讲解，但又讲得太快，没反应过来就下一个了。出口处在山顶，有个什么魔毯，2分钟就收20元，不是很值，其实没爬很远就到顶了。"
"5.0","用船桨的小船，在游船的过程中一定要细细注意周围的景观哦，不要被五颜六色的溶洞所深深迷住了，虽然真的有这样的魅力。在游船的过程中，是可以看到周围有很多瀑布，山清水秀的，还有一些著名的景点，例如寿星公、飞象过河等等。"
"5.0","连州地下河位于连州市区以北26公里的东陂镇。它藏在山势雄竣的大口岩溶洞中，是一个大型的地下暗河溶洞， 上下共分为三层，天然的洞口宽敝雄伟，置身其中，一种“别有洞天”的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。经地质学家分析，该溶洞是因2亿年前的地壳运动而形成。 连州地下河是5A景区，门票每人150元。水上和陆地欣赏一圈，是一个值得推荐的景区。"
"5.0","广东连州山清水秀，风景如画，拥有极其丰富的旅游资源，包括自然资源和人文资源。复杂的地质构造，发育了喀斯特山原、丘陵、台地、河谷、盆地等多种类型的地貌形态，从而构成了连州独特而绚丽多姿的自然景观。静坐亭台，看村民洗衣择菜，悠哉地生活，乡野之壤居然藏有如此别致的风光。"
"5.0","连州地下河，下到洞里，坐船游地下河，大概十多分钟，然后爬坡上坎往回走，一个小时的游览时间，也可以先走路后坐船，有工作人员安排，洞口往下看很震撼、坐船中途声色俱全的瀑布、出口处星罗密布的酒坛子，还有讲解员热情的态度。"
"4.0","广东省连州地下河，是一处巧夺天工的亚热带喀斯特地貌的石灰岩溶洞，当地称之为大口岩。1988年正式对外开放。它以其神秘瑰丽的石钟乳及洞穴暗河而驰名中外。“山秀而高、灵液漉，故石钟乳为天下甲，岁贡三百珠。”古往今来，连州地下河一带一直是附近大洞村人炎夏避暑和孩童们游戏之所，风景优美，可以去看看。"
"3.0","景点是非常值得推荐，但是景区的工作人员过于死板，我们到达景区取票的时候排队等了十几分钟左右就暂停售票、取票，让我们继续在售票窗口等待二十分钟后才给票，理由就是洞内人太多，人多的话就不能先把票给我们，先不让我们进洞内吗，我们可以在外面游览下，没必要浪费时间站着排队呀"
"5.0","景色非常漂亮、壮观，值得一看，自驾游比较好，可以开车出去农家乐吃，景点只有一家吃饭的地方，进地下河随团也不是很方便，没一组是有人员限制的，一次进去16人，最好是在网上定好套票，现场买票还是非常贵的"
"5.0","清远连州地下河以其神秘壮观的喀斯特地貌和清澈的地下河流而闻名。这里钟乳石形态各异，河水清澈见底，乘船游览时，可以感受到大自然的鬼斧神工和宁静之美。是一个探索自然奇观和享受宁静时光的绝佳去处。"
"5.0","连州地下河是一个大型的地下暗河溶洞，上下共分为三层，游览面积达6万平方米，天然的洞口宽敞雄伟。置身其中，一种“别有洞天”的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。 经地质学家分析，该溶洞是因2亿年前的地壳运动而形成。"
"5.0","连州地下河位于连州市区以北26公里的东陂镇。它藏在山势雄竣的大口岩溶洞中，是一个大型的地下暗河溶洞， 上下共分为三层，游览面积达6万平方米，天然的洞口宽敝雄伟，置身其中，一种""别有洞天""的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。经地质学家分析，该溶洞是因2亿年前的地壳运动而形成，现在可游览面积达60000平方米。最高处为47.8米，最宽处为53.6米，洞内四季气温保持在18℃左右，空气清新，冬暖夏凉，是旅游避暑的圣地。"
"5.0","值得一去的景点，溶洞很大，光步行游览就要2个小时，洞里的钟乳石也是千奇百怪，很有特色。景区会为游客配导游，十来个人一组，沿途听着讲解会精彩很多。 交通方面，在连州汽车站外面的公交车站有经过地下河的公交车，车程约三四十分钟。在地下河路口下车后，再坐几分钟电动三轮车到景区门口。"
"5.0","连州地下河犹如地下龙宫，大自然之神奇；而在邻县，连南千年瑶寨，建筑规模庞大，至今已有1400多年历史，惊叹人类先民，瑶族同胞之智慧！"
"5.0","风景优美，里面岩洞别有洞天，特别是各种形态的石钟乳、地质地貌，加上各种颜色的灯光，1.8公里长、30多米深的岩洞行程和1.5公里的地下河水路，值得一玩。"
"5.0","是目前我看过溶洞中景色最美的，美轮美奂，绝对值得一去。清明时候去的，人不算太多，感受很好。除了熔岩的瑰丽，连州地下河更胜在地下暗河水源充沛，蜿蜒曲折。"
"5.0","溶洞中的王者，粤北旅游必须去一次。5A景区名不虚传，气象万千，星辉奕奕！冬暖夏凉，夏季空调，在溶洞里太舒服了。最后坐船是精髓，看亿万年的岁月鬼斧神工，叹人生短暂渺小！"
"3.0","景点是非常值得推荐，但是景区的工作人员过于死板，我们到达景区取票的时候排队等了十几分钟左右就暂停售票、取票，让我们继续在售票窗口等待二十分钟后才给票，理由就是洞内人太多，人多的话就不能先把票给我们，先不让我们进洞内吗，我们可以在外面游览下，没必要浪费时间站着排队呀"
"5.0","景色非常漂亮、壮观，值得一看，自驾游比较好，可以开车出去农家乐吃，景点只有一家吃饭的地方，进地下河随团也不是很方便，没一组是有人员限制的，一次进去16人，最好是在网上定好套票，现场买票还是非常贵的"
"5.0","清远连州地下河以其神秘壮观的喀斯特地貌和清澈的地下河流而闻名。这里钟乳石形态各异，河水清澈见底，乘船游览时，可以感受到大自然的鬼斧神工和宁静之美。是一个探索自然奇观和享受宁静时光的绝佳去处。"
"5.0","连州地下河是一个大型的地下暗河溶洞，上下共分为三层，游览面积达6万平方米，天然的洞口宽敞雄伟。置身其中，一种“别有洞天”的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。 经地质学家分析，该溶洞是因2亿年前的地壳运动而形成。"
"5.0","连州地下河位于连州市区以北26公里的东陂镇。它藏在山势雄竣的大口岩溶洞中，是一个大型的地下暗河溶洞， 上下共分为三层，游览面积达6万平方米，天然的洞口宽敝雄伟，置身其中，一种""别有洞天""的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。经地质学家分析，该溶洞是因2亿年前的地壳运动而形成，现在可游览面积达60000平方米。最高处为47.8米，最宽处为53.6米，洞内四季气温保持在18℃左右，空气清新，冬暖夏凉，是旅游避暑的圣地。"
"5.0","值得一去的景点，溶洞很大，光步行游览就要2个小时，洞里的钟乳石也是千奇百怪，很有特色。景区会为游客配导游，十来个人一组，沿途听着讲解会精彩很多。 交通方面，在连州汽车站外面的公交车站有经过地下河的公交车，车程约三四十分钟。在地下河路口下车后，再坐几分钟电动三轮车到景区门口。"
"5.0","连州地下河犹如地下龙宫，大自然之神奇；而在邻县，连南千年瑶寨，建筑规模庞大，至今已有1400多年历史，惊叹人类先民，瑶族同胞之智慧！"
"5.0","风景优美，里面岩洞别有洞天，特别是各种形态的石钟乳、地质地貌，加上各种颜色的灯光，1.8公里长、30多米深的岩洞行程和1.5公里的地下河水路，值得一玩。"
"5.0","是目前我看过溶洞中景色最美的，美轮美奂，绝对值得一去。清明时候去的，人不算太多，感受很好。除了熔岩的瑰丽，连州地下河更胜在地下暗河水源充沛，蜿蜒曲折。"
"5.0","溶洞中的王者，粤北旅游必须去一次。5A景区名不虚传，气象万千，星辉奕奕！冬暖夏凉，夏季空调，在溶洞里太舒服了。最后坐船是精髓，看亿万年的岁月鬼斧神工，叹人生短暂渺小！"
"5.0","一是换票方便，直接刷身份证就可以进去，二是环境优美，里面的地下河，有瀑布，五光十色，场面浩大，三是停车方便，有700个停车场，只需要十元一次。千万不要停在景区外面"
"5.0","连州地下河位于历史文化古城连州市东北26公里处，在粤桂湘三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌的典型巨型天然石灰岩溶洞。它以其神秘、瑰丽的石钟乳及洞穴暗河而蜚声中外，有广东地下第一河之称。连州地下河的景点分陆路和水路两部分，陆路为溶洞，水路为地下河。水陆两游的连州地下河，以其恢宏的气势、壮丽的景观和独特的组合，堪称岭南一绝。知名文学家秦牧先生称之为“神秘瑰丽的地下河”。洞中有洞、洞中有河、洞中有桥、洞中有瀑布是连州地下河独有的特色。 连州地下河游览区隐卧在高山半山腰的溶洞里，溶洞的面积达10万平方米，可供游览面积6万平方米。上两层有高达30多米的顶天柱、可容万人的仙人田广场等。第三层是蜿蜒曲折的地下河，河水静静地流向洞的深处。溶洞里的风光可以说无奇不有，山重水复，峭壁巍岩，天然的洞口宽敞雄伟，置身其中，一种“别有洞天”的感觉油然而生，与桂林七星岩相比，其实有过之而无不及。洞内四季气温保持在18℃～22℃，湿度在96%-98%，而且洞内含氧量高达21.4%-21.6%，二氧化碳含量仅在0.01%-0.019%之间，空气清新，冬暖夏凉，是旅游避暑的圣地。"
"5.0","广东周边自驾游——清远连州地下河 下午两点半自驾从千年瑶寨过来，感觉瑶寨那边一般，但是这个连州地下河是真的比那边好百倍千倍。经过2亿多年岁月的的洗刷，最终形成这个巨好看的天然大溶洞，不得不佩服自然的鬼斧神工，真的值得一去。"
"4.0","连州地下河藏在山势雄竣的大口岩溶洞中，置身其中，一种“别有洞天”的感觉油然而生。在粤湘桂三省交界的崇山峻岭之中，是一个亚热带喀斯特地貌溶洞暗河景观。经地质学家分析，该溶洞是因2亿年前的地壳运动而形成，现在可游览面积达60000平方米。最高处为47.8米，最宽处为53.6米，洞内四季气温保持在18℃左右，空气清新，冬暖夏凉，是旅游避暑的圣地。"
"5.0","很值得去的一个地下景观，不愧有小桂林称号的地方，进去以后感觉像进了仙境一样，还有专门的导游带着讲解，很专业♥，刚开始走一段路，路过的地方都好美了，还要到码头坐船，经过的风景也很漂亮，总之就是美丽♥值得推荐，景色不错，"
"5.0","这里的喀斯特地貌，是我见过的最大又最集中的，比桂林的更奇特更好看。地下河宽阔，中间有个小瀑布挺壮观的，而在上面泛舟更觉得新奇。整个路线走到最后，还有个娃娃鱼科普馆，虽然要额外收20元，但挺有趣，里面有不同年龄段的娃娃鱼，从没看见过那么大条的。出来后商业街上卖的手工豆沙饼，好好吃，值得推荐。 入场费有点高，因此性价比我没给满意。"
"5.0","在网上订票，入园时只刷订票人的身份证就行，很方便，不用去取票。 景区非常漂亮，可谓是鬼斧神工，我们一边游览一边感叹大自然的神奇，仿佛穿越了时空，近距离观赏这些难得一见的美景，乘坐游船时，船夫的开船技术很棒，一点也不摇摇晃晃，导游也讲解的非常棒，每一个景点都加上一些故事，更具观赏性，加上五彩灯光的装饰，更显得犹如人间仙境一般。景区里有点醉氧，空气湿润，游览一遍下来感觉皮肤好了很多。 因为是自然景区，所以位置还是比较远的，从清远到连州需要做三个小时的大巴，从连州到景点需要一个小时的公交，到达景区入口，乘坐10元/人的摩的就可以到达检票处了，大概五六分钟的车程。"
"5.0","春节期间人山人海，排队4小时，游河10分钟啊！地下河景区很是不错，洞内景色很美，忽上忽下，好处往下看时小心脏突突地，带小孩的一定要看住了，栏杆空隙大，注意安全，有温差，品尝了洞内美酒，最精华的当属坐船游河的10多分钟，很是震撼，大自然的美"
"4.0","连州地下河位于连州东陂镇。广阔的洞口仿佛一个大嘴巴。洞内的千年石钟乳千姿百态，在灯光照耀下，光彩夺目、迷人耀眼、令人惊叹。幽幽地下河，空气清新，平静而安详。"
"5.0","冬暖夏凉，神奇的大自然鬼斧神工般的景区，洞里的钟乳石千姿百态奇形异状，船游地下河，看到娃娃鱼很可爱哦。非常适合家庭游，给小朋友增广见闻。"
"5.0","景点大，不走回头路，导游讲解耐心。洞里凉快。离连州市中心约40分钟车程。景点外不远的小镇为东坡镇，有腊肉特产，周围系农家，食饭方便。"
"5.0","支持大自然景色，支持地方产业，还不错。洞不算很大，游船和走路各半，两个小时怎么都看完了，就是游船要做三人一排有点挤，看到大个子也还要人挤，就不够人性化。"
"5.0","目前开放的洞穴长度仅三千米，分为上中下三层，最底下一层就是地下暗河，洞内钟乳石千姿百态，石笋造型各异，非常的漂亮，在洞内存放的米酒味道不错，非常爽口。"
"5.0","自驾游还是不错的。景色很美，溶洞内九曲十八弯，最后还能坐船游洞，还看到了最大的地下瀑布！"
"5.0","今天连州地下河一游，我被大自然的鬼斧神工深深地震撼着！再加上导游抑扬顿挫的讲解，必须必点赞！我曾经去过阳朔，凌霄的岩洞，还是连州地下河最惊人的了！"
"4.0","成人门票150元，下高速十五分钟抵达，票价含导游与地下河船票，景色真的很壮观，整个景区大约两小时可逛完，没去过的值得尝试看看。"
"5.0","美丽的连州底下河，果然名不虚传！夏天避暑的好地方，溶洞内变幻无穷，柳暗花明，地下河行船，感受大自然的神奇！"
"5.0","景点很壮观，看了这个都不用去其它地方看钟乳石了，人比较多，有些地方走起来很窄，地下还可以坐船，排队很久，不过真的是很值得的。"
"5.0","相当满意的一次旅途，地穴之下，别有洞天啊！想不到地下还有层岚叠嶂，悠悠河水，荡舟于地下河上，别有一番神秘滋味啊！值得再来！"
"5.0","一个宝藏级别的5A级旅游区，溶洞里面很大很舒服，走一段时间后可以坐船游览，然后上岸再走下半段路。景区从停车场到售票都很多工作人员在服务，坐船和讲解的工作人员也很专业，而且有问必答。个人觉得这里比桂林的银子岩漂亮很多，风景秀丽而去有山有水。"
"5.0","太震撼了，气势恢宏 溶洞里面好大好大，需要先步行，十五至十八个人一组，有专门的导游来讲解，一定要仔细听，不然真的只能看看，啥也不懂，里面的钟乳石奇形怪状，最真实的感觉就是大自然的力量太神奇了，经过了千年的洗刷…… 太壮观了"
"5.0","一个大型的地下暗河溶洞，上下共分为三层，游览面积达6万平方米，天然的洞口宽敝雄伟，置身其中，一种“别有洞天”的感觉油然而生。进入大洞中，先排队，然后上传，一路船夫划船，导游讲解。地下河中居然还有一个大瀑布，水声洪亮，非常壮观。"
"5.0","携程提早订票，不用取票，入口直接扫身份证就可以了。早上9点多到的，可能是周末，人比较多，不过排队也不是很久。地图上提示洞内没有厕所，由于肚子不太舒服，就没跟着家人一起进去，家人逛完出来后说其实是有厕所的，太可惜了。他们都觉得值回票价，值得再来。"
"5.0","总的来说就是排队一小时，游船十分钟，过于真实了但溶洞中景色挺好看的（但我觉得都是灯光效果吧，没了就。。）。那个导游讲解就没什么用，自己要拍照，导游不会等你，很快你就自己走的，尴尬。对于这些景点，一定要早去，我早上九点进去，12点出来，外面人山人海，已经暂停售票了。如果早到就把车停上去景区，因为在路上那些农家乐会打手势让你停进去，要知道一次就50，而景区只要10元。"
"5.0","原本担心钟乳石溶洞很多地方都有，会不会不太吸引人？没想到看过才知道：的确配得上5A景区的头衔！坐在游艇上，看到巨大的、千姿百态的钟乳石在身边，在头顶缓缓移动的感觉，真是超级震撼！回程是步行，又是另一番风景！感觉最物有所值的景点！由衷点赞！"
"5.0","地下河冬暖夏凉最大的看点就是地下河与地下瀑布，河水波澜不惊，水流平缓，坐在船上可以一边听导游的讲解，一边欣赏千姿百态的钟乳石，景色还不错。"
"5.0","五星推荐这个地方，真的挺好的，完全体现了大自然的鬼斧神工，工作人员服务也不错，先走进去那慢慢看钟乳石，然后地下河坐船回到入口，安排的也不错"
"4.0","春节去人比较多，网上订票比较方便，去到现场基本买不到票，网上买票还不用排队拿票。景区还配有讲解，地下河游船很舒服，洞内的景色挺好的，挺有趣的，还是值得一去。"
"5.0","地处湘粤桂三省交界的地方，距离连州市区不到三十公里。地下河在一座天然的超大溶洞内，洞内钟乳悬积，各种石笋、石柱、石幔形状各异、姿态万千。可以乘船走水路游览。"
"4.0","【景色】这里的地洞跟国内大部分地洞都差不多，类似的石头，灯光，所以看个人兴趣。 【性价比】几乎自驾是唯一的选择，门票不便宜，停车不便宜。"
"5.0","在连州市北26公里处，是一个大型的地下暗河溶洞，分三层，目前开放的可游览面积6万平方米，洞内温度常年在18度，以形态各异的钟乳石景观著称，非常好看。"
"5.0","连州地下河，洞中景点不错，很漂亮，走路进去，坐船出来，洞中瀑布很壮观，洞中奇石千姿百态，很是惊奇，洞中窖藏酒不错，可一尝，好评！"
"5.0","连州地下河景色很美很不错，溶洞景观，千姿百态，惟妙惟肖，有特色，有故事，在灯光的照射下显得格外的引人注目，不错的选择，趣味性强。"
"5.0","没去过地下河的人可以去下，知道地下河原来是这样的！坐船15分钟，上岸走1个小时，途中很多彩色灯光可以看……就想快点走出溶洞，然后上个厕所回家！ 【景色】 【趣味】 【性价比】"
"5.0","目前开放的长度接近三千米，洞穴分为三层，最宽四十多米，高达六十米，这里有千姿百态的钟乳石，还有石幔就如人工梯田一般，非常好看。"
"5.0","位于连州市近郊，下高速再开十分钟的车程就可到达，比较适合自驾游，是典型的喀斯特岩溶，洞内的美景很好看，还有地下瀑布，非常壮观。"
"5.0","好大的溶洞，洞中有水，洞中有桥，洞中有瀑布，洞中有酒，洞中有河，洞中有娃娃鱼🐟神奇的地方，惊叹大自然的鬼斧神工，坐船游溶洞，钟乳石触手可及，看到瀑布时，更是惊呼壮观，值得一游的地方"
"5.0","连州地下河位于清远市连州市内，是一处巧夺天工的亚热带喀斯特地貌的典型巨型天然石灰岩溶洞。国家5A景区。地下河入口广阔，宛如一个大嘴巴，因此当地居民称之为大口岩。游览连州地下河，可以欣赏到连州独特的喀斯特地貌，感受到大自然的鬼斧神工。此外，洞内还有壮观的石钟乳，可以乘船在洞穴暗河观赏，值得一游。"
"5.0","地下溶洞看起来都大同小异，但连州地下河从入口处就与众不同，由于地壳运动造成塌陷，入口特别宽，而且里面的岩石很粗糙，给人一种力量感，越走到里面，岩石在水流的冲刷下就越细腻。各种造型全靠想象，但能在溶洞里坐小铁船游河是挺新鲜的体验。连州地下河实际上就是一座山，游览区域很大，需要不断上下楼梯，洞内有水地面容易湿滑，建议穿舒适的运动鞋去玩"
